PPID,EFFDT,EXPDT,FEATURECD,QSECT,CONV,PSECTPPID,PSECT,PTWPPPID,PTWP,PRGE,PMER
105836257,20000911,,OQSECPPID,SW,400,104135807,13,103005807,2,9,3
105836240,20000911,,OQSECPPID,SE,300,104095807,9,103005807,2,9,3
105836242,20000911,,OQSECPPID,NW,200,104095807,9,103005807,2,9,3
105836243,20000911,,OQSECPPID,NE,100,104095807,9,103005807,2,9,3
105836241,20000911,,OQSECPPID,SW,400,104095807,9,103005807,2,9,3
105836247,20000911,,OQSECPPID,NE,100,104105807,10,103005807,2,9,3
105836245,20000911,,OQSECPPID,SW,400,104105807,10,103005807,2,9,3
105836244,20000911,,OQSECPPID,SE,300,104105807,10,103005807,2,9,3
105836246,20000911,,OQSECPPID,NW,200,104105807,10,103005807,2,9,3
105836249,20000911,,OQSECPPID,SW,400,104115807,11,103005807,2,9,3
105836248,20000911,,OQSECPPID,SE,300,104115807,11,103005807,2,9,3
105836250,20000911,,OQSECPPID,NW,200,104115807,11,103005807,2,9,3
105836251,20000911,,OQSECPPID,NE,100,104115807,11,103005807,2,9,3
105836252,20000911,,OQSECPPID,SE,300,104125807,12,103005807,2,9,3
105836254,20000911,,OQSECPPID,NW,200,104125807,12,103005807,2,9,3
105836255,20000911,,OQSECPPID,NE,100,104125807,12,103005807,2,9,3
105836253,20000911,,OQSECPPID,SW,400,104125807,12,103005807,2,9,3
105836222,20000911,,OQSECPPID,NW,200,104045807,4,103005807,2,9,3
105836223,20000911,,OQSECPPID,NE,100,104045807,4,103005807,2,9,3
105836221,20000911,,OQSECPPID,SW,400,104045807,4,103005807,2,9,3
105836220,20000911,,OQSECPPID,SE,300,104045807,4,103005807,2,9,3
105836219,20000911,,OQSECPPID,NE,100,104035807,3,103005807,2,9,3
105836217,20000911,,OQSECPPID,SW,400,104035807,3,103005807,2,9,3
105836216,20000911,,OQSECPPID,SE,300,104035807,3,103005807,2,9,3
105836218,20000911,,OQSECPPID,NW,200,104035807,3,103005807,2,9,3
105836213,20000911,,OQSECPPID,SW,400,104025807,2,103005807,2,9,3
105836212,20000911,,OQSECPPID,SE,300,104025807,2,103005807,2,9,3
105836214,20000911,,OQSECPPID,NW,200,104025807,2,103005807,2,9,3
105836215,20000911,,OQSECPPID,NE,100,104025807,2,103005807,2,9,3
105836208,20000911,,OQSECPPID,SE,300,104015807,1,103005807,2,9,3
105836210,20000911,,OQSECPPID,NW,200,104015807,1,103005807,2,9,3
105836211,20000911,,OQSECPPID,NE,100,104015807,1,103005807,2,9,3
105836209,20000911,,OQSECPPID,SW,400,104015807,1,103005807,2,9,3
105797210,20000908,,OQSECPPID,NW,200,104075536,7,103005536,1,7,3
105797209,20000908,,OQSECPPID,SW,400,104075536,7,103005536,1,7,3
105797208,20000908,,OQSECPPID,SE,300,104075536,7,103005536,1,7,3
105797211,20000908,,OQSECPPID,NE,100,104075536,7,103005536,1,7,3
105797215,20000908,,OQSECPPID,NE,100,104085536,8,103005536,1,7,3
105797214,20000908,,OQSECPPID,NW,200,104085536,8,103005536,1,7,3
105797212,20000908,,OQSECPPID,SE,300,104085536,8,103005536,1,7,3
105797213,20000908,,OQSECPPID,SW,400,104085536,8,103005536,1,7,3
105797217,20000908,,OQSECPPID,SW,400,104095536,9,103005536,1,7,3
105797219,20000908,,OQSECPPID,NE,100,104095536,9,103005536,1,7,3
105797216,20000908,,OQSECPPID,SE,300,104095536,9,103005536,1,7,3
105797218,20000908,,OQSECPPID,NW,200,104095536,9,103005536,1,7,3
105797222,20000908,,OQSECPPID,NW,200,104105536,10,103005536,1,7,3
105797221,20000908,,OQSECPPID,SW,400,104105536,10,103005536,1,7,3
105797220,20000908,,OQSECPPID,SE,300,104105536,10,103005536,1,7,3
105797223,20000908,,OQSECPPID,NE,100,104105536,10,103005536,1,7,3
105797226,20000908,,OQSECPPID,NW,200,104115536,11,103005536,1,7,3
105797224,20000908,,OQSECPPID,SE,300,104115536,11,103005536,1,7,3
105797225,20000908,,OQSECPPID,SW,400,104115536,11,103005536,1,7,3
105797227,20000908,,OQSECPPID,NE,100,104115536,11,103005536,1,7,3
105797231,20000908,,OQSECPPID,NE,100,104125536,12,103005536,1,7,3
105797228,20000908,,OQSECPPID,SE,300,104125536,12,103005536,1,7,3
105797229,20000908,,OQSECPPID,SW,400,104125536,12,103005536,1,7,3
105797230,20000908,,OQSECPPID,NW,200,104125536,12,103005536,1,7,3
105797207,20000908,,OQSECPPID,NE,100,104065536,6,103005536,1,7,3
105797204,20000908,,OQSECPPID,SE,300,104065536,6,103005536,1,7,3
105797205,20000908,,OQSECPPID,SW,400,104065536,6,103005536,1,7,3
105797206,20000908,,OQSECPPID,NW,200,104065536,6,103005536,1,7,3
105797200,20000908,,OQSECPPID,SE,300,104055536,5,103005536,1,7,3
105797202,20000908,,OQSECPPID,NW,200,104055536,5,103005536,1,7,3
105797201,20000908,,OQSECPPID,SW,400,104055536,5,103005536,1,7,3
105797203,20000908,,OQSECPPID,NE,100,104055536,5,103005536,1,7,3
105797197,20000908,,OQSECPPID,SW,400,104045536,4,103005536,1,7,3
105797198,20000908,,OQSECPPID,NW,200,104045536,4,103005536,1,7,3
105797199,20000908,,OQSECPPID,NE,100,104045536,4,103005536,1,7,3
105797196,20000908,,OQSECPPID,SE,300,104045536,4,103005536,1,7,3
105797193,20000908,,OQSECPPID,SW,400,104035536,3,103005536,1,7,3
105797192,20000908,,OQSECPPID,SE,300,104035536,3,103005536,1,7,3
105797195,20000908,,OQSECPPID,NE,100,104035536,3,103005536,1,7,3
105797194,20000908,,OQSECPPID,NW,200,104035536,3,103005536,1,7,3
105797190,20000908,,OQSECPPID,NW,200,104025536,2,103005536,1,7,3
105797191,20000908,,OQSECPPID,NE,100,104025536,2,103005536,1,7,3
105797188,20000908,,OQSECPPID,SE,300,104025536,2,103005536,1,7,3
105797189,20000908,,OQSECPPID,SW,400,104025536,2,103005536,1,7,3
105797186,20000908,,OQSECPPID,NW,200,104015536,1,103005536,1,7,3
105797184,20000908,,OQSECPPID,SE,300,104015536,1,103005536,1,7,3
105797187,20000908,,OQSECPPID,NE,100,104015536,1,103005536,1,7,3
105797185,20000908,,OQSECPPID,SW,400,104015536,1,103005536,1,7,3
105836277,20000911,,OQSECPPID,SW,400,104185807,18,103005807,2,9,3
105836276,20000911,,OQSECPPID,SE,300,104185807,18,103005807,2,9,3
105836278,20000911,,OQSECPPID,NW,200,104185807,18,103005807,2,9,3
105836279,20000911,,OQSECPPID,NE,100,104185807,18,103005807,2,9,3
105817163,20000916,,OQSECPPID,NE,100,104275674,27,103005674,4,8,3
105817160,20000916,,OQSECPPID,SE,300,104275674,27,103005674,4,8,3
105817162,20000916,,OQSECPPID,NW,200,104275674,27,103005674,4,8,3
105817161,20000916,,OQSECPPID,SW,400,104275674,27,103005674,4,8,3
105817165,20000916,,OQSECPPID,SW,400,104285674,28,103005674,4,8,3
105817166,20000916,,OQSECPPID,NW,200,104285674,28,103005674,4,8,3
105817164,20000916,,OQSECPPID,SE,300,104285674,28,103005674,4,8,3
105817167,20000916,,OQSECPPID,NE,100,104285674,28,103005674,4,8,3
105817137,20000916,,OQSECPPID,SW,400,104215674,21,103005674,4,8,3
105817139,20000916,,OQSECPPID,NE,100,104215674,21,103005674,4,8,3
105817138,20000916,,OQSECPPID,NW,200,104215674,21,103005674,4,8,3
105817136,20000916,,OQSECPPID,SE,300,104215674,21,103005674,4,8,3
105817140,20000916,,OQSECPPID,SE,300,104225674,22,103005674,4,8,3
105817143,20000916,,OQSECPPID,NE,100,104225674,22,103005674,4,8,3
105817141,20120531,,OQSECPPID,SW,400,104225674,22,103005674,4,8,3
105817142,20120531,,OQSECPPID,NW,200,104225674,22,103005674,4,8,3
105797280,20000908,,OQSECPPID,SE,300,104255536,25,103005536,1,7,3
105797282,20000908,,OQSECPPID,NW,200,104255536,25,103005536,1,7,3
105797283,20000908,,OQSECPPID,NE,100,104255536,25,103005536,1,7,3
105797281,20000908,,OQSECPPID,SW,400,104255536,25,103005536,1,7,3
105797276,20000908,,OQSECPPID,SE,300,104245536,24,103005536,1,7,3
105797277,20000908,,OQSECPPID,SW,400,104245536,24,103005536,1,7,3
105797278,20000908,,OQSECPPID,NW,200,104245536,24,103005536,1,7,3
105797279,20000908,,OQSECPPID,NE,100,104245536,24,103005536,1,7,3
105817116,20000916,,OQSECPPID,SE,300,104165674,16,103005674,4,8,3
105817118,20000916,,OQSECPPID,NW,200,104165674,16,103005674,4,8,3
105817117,20000916,,OQSECPPID,SW,400,104165674,16,103005674,4,8,3
105817119,20000916,,OQSECPPID,NE,100,104165674,16,103005674,4,8,3
105817113,20000916,,OQSECPPID,SW,400,104155674,15,103005674,4,8,3
105817114,20000916,,OQSECPPID,NW,200,104155674,15,103005674,4,8,3
105817115,20000916,,OQSECPPID,NE,100,104155674,15,103005674,4,8,3
105817112,20000916,,OQSECPPID,SE,300,104155674,15,103005674,4,8,3
105797239,20000908,,OQSECPPID,NE,100,104145536,14,103005536,1,7,3
105797237,20000908,,OQSECPPID,SW,400,104145536,14,103005536,1,7,3
105797236,20000908,,OQSECPPID,SE,300,104145536,14,103005536,1,7,3
105797238,20000908,,OQSECPPID,NW,200,104145536,14,103005536,1,7,3
105817429,20000916,,OQSECPPID,SW,400,104225676,22,103005676,6,8,3
105817431,20000916,,OQSECPPID,NE,100,104225676,22,103005676,6,8,3
105817428,20000916,,OQSECPPID,SE,300,104225676,22,103005676,6,8,3
105817430,20000916,,OQSECPPID,NW,200,104225676,22,103005676,6,8,3
105817433,20000916,,OQSECPPID,SW,400,104235676,23,103005676,6,8,3
105817434,20000916,,OQSECPPID,NW,200,104235676,23,103005676,6,8,3
105817432,20000916,,OQSECPPID,SE,300,104235676,23,103005676,6,8,3
105817435,20000916,,OQSECPPID,NE,100,104235676,23,103005676,6,8,3
105817438,20000916,,OQSECPPID,NW,200,104245676,24,103005676,6,8,3
105817437,20000916,,OQSECPPID,SW,400,104245676,24,103005676,6,8,3
105817439,20000916,,OQSECPPID,NE,100,104245676,24,103005676,6,8,3
105817436,20000916,,OQSECPPID,SE,300,104245676,24,103005676,6,8,3
105797983,20000909,,OQSECPPID,NE,100,104205541,20,103005541,6,7,3
105797981,20000909,,OQSECPPID,SW,400,104205541,20,103005541,6,7,3
105797982,20000909,,OQSECPPID,NW,200,104205541,20,103005541,6,7,3
105797980,20000909,,OQSECPPID,SE,300,104205541,20,103005541,6,7,3
105797985,20000909,,OQSECPPID,SW,400,104215541,21,103005541,6,7,3
105797984,20000909,,OQSECPPID,SE,300,104215541,21,103005541,6,7,3
105797986,20000909,,OQSECPPID,NW,200,104215541,21,103005541,6,7,3
105797987,20000909,,OQSECPPID,NE,100,104215541,21,103005541,6,7,3
105836920,20020102,,OQSECPPID,SE,300,104355811,35,103005811,6,9,3
105836922,20020102,,OQSECPPID,NW,200,104355811,35,103005811,6,9,3
105836923,20120124,,OQSECPPID,NE,100,104355811,35,103005811,6,9,3
105836921,20000918,,OQSECPPID,SW,400,104355811,35,103005811,6,9,3
105836927,20000918,,OQSECPPID,NE,100,104365811,36,103005811,6,9,3
105836925,20020102,,OQSECPPID,SW,400,104365811,36,103005811,6,9,3
105836926,20020102,,OQSECPPID,NW,200,104365811,36,103005811,6,9,3
105836924,20000918,,OQSECPPID,SE,300,104365811,36,103005811,6,9,3
105817465,20000916,,OQSECPPID,SW,400,104315676,31,103005676,6,8,3
105817466,20000916,,OQSECPPID,NW,200,104315676,31,103005676,6,8,3
105817464,20000916,,OQSECPPID,SE,300,104315676,31,103005676,6,8,3
105817467,20000916,,OQSECPPID,NE,100,104315676,31,103005676,6,8,3
105817468,20000916,,OQSECPPID,SE,300,104325676,32,103005676,6,8,3
105817470,20000916,,OQSECPPID,NW,200,104325676,32,103005676,6,8,3
105817471,20140211,,OQSECPPID,NE,100,104325676,32,103005676,6,8,3
105817469,20000916,,OQSECPPID,SW,400,104325676,32,103005676,6,8,3
105817475,20140211,,OQSECPPID,NE,100,104335676,33,103005676,6,8,3
105817473,20000916,,OQSECPPID,SW,400,104335676,33,103005676,6,8,3
105817474,20140211,,OQSECPPID,NW,200,104335676,33,103005676,6,8,3
105817472,20000916,,OQSECPPID,SE,300,104335676,33,103005676,6,8,3
105817479,20140211,,OQSECPPID,NE,100,104345676,34,103005676,6,8,3
105817478,20140211,,OQSECPPID,NW,200,104345676,34,103005676,6,8,3
105817477,20000916,,OQSECPPID,SW,400,104345676,34,103005676,6,8,3
105817476,20000916,,OQSECPPID,SE,300,104345676,34,103005676,6,8,3
105798028,20000909,,OQSECPPID,SE,300,104325541,32,103005541,6,7,3
105798031,20000909,,OQSECPPID,NE,100,104325541,32,103005541,6,7,3
105798029,20000909,,OQSECPPID,SW,400,104325541,32,103005541,6,7,3
105798030,20000909,,OQSECPPID,NW,200,104325541,32,103005541,6,7,3
105798035,20000909,,OQSECPPID,NE,100,104335541,33,103005541,6,7,3
105798032,20000909,,OQSECPPID,SE,300,104335541,33,103005541,6,7,3
105798034,20000909,,OQSECPPID,NW,200,104335541,33,103005541,6,7,3
105798033,20000909,,OQSECPPID,SW,400,104335541,33,103005541,6,7,3
105798038,20000909,,OQSECPPID,NW,200,104345541,34,103005541,6,7,3
105798037,20000909,,OQSECPPID,SW,400,104345541,34,103005541,6,7,3
105798039,20000909,,OQSECPPID,NE,100,104345541,34,103005541,6,7,3
105798036,20000909,,OQSECPPID,SE,300,104345541,34,103005541,6,7,3
105836886,20000918,,OQSECPPID,NW,200,104265811,26,103005811,6,9,3
105836887,20050502,,OQSECPPID,NE,100,104265811,26,103005811,6,9,3
105836885,20000918,,OQSECPPID,SW,400,104265811,26,103005811,6,9,3
105836884,20050502,,OQSECPPID,SE,300,104265811,26,103005811,6,9,3
105836881,20050502,,OQSECPPID,SW,400,104255811,25,103005811,6,9,3
105836883,20000918,,OQSECPPID,NE,100,104255811,25,103005811,6,9,3
105836880,20000918,,OQSECPPID,SE,300,104255811,25,103005811,6,9,3
105836882,20050502,,OQSECPPID,NW,200,104255811,25,103005811,6,9,3
105817462,20000916,,OQSECPPID,NW,200,104305676,30,103005676,6,8,3
105817461,20000916,,OQSECPPID,SW,400,104305676,30,103005676,6,8,3
105817460,20000916,,OQSECPPID,SE,300,104305676,30,103005676,6,8,3
105817463,20000916,,OQSECPPID,NE,100,104305676,30,103005676,6,8,3
105817452,20000916,,OQSECPPID,SE,300,104285676,28,103005676,6,8,3
105817454,20000916,,OQSECPPID,NW,200,104285676,28,103005676,6,8,3
105817453,20000916,,OQSECPPID,SW,400,104285676,28,103005676,6,8,3
105817455,20000916,,OQSECPPID,NE,100,104285676,28,103005676,6,8,3
105817451,20000916,,OQSECPPID,NE,100,104275676,27,103005676,6,8,3
105817449,20000916,,OQSECPPID,SW,400,104275676,27,103005676,6,8,3
105817450,20000916,,OQSECPPID,NW,200,104275676,27,103005676,6,8,3
105817448,20000916,,OQSECPPID,SE,300,104275676,27,103005676,6,8,3
105817447,20000916,,OQSECPPID,NE,100,104265676,26,103005676,6,8,3
105817444,20000916,,OQSECPPID,SE,300,104265676,26,103005676,6,8,3
105817446,20000916,,OQSECPPID,NW,200,104265676,26,103005676,6,8,3
105817445,20000916,,OQSECPPID,SW,400,104265676,26,103005676,6,8,3
105817443,20000916,,OQSECPPID,NE,100,104255676,25,103005676,6,8,3
105817442,20000916,,OQSECPPID,NW,200,104255676,25,103005676,6,8,3
105817441,20000916,,OQSECPPID,SW,400,104255676,25,103005676,6,8,3
105817440,20000916,,OQSECPPID,SE,300,104255676,25,103005676,6,8,3
105798020,20000909,,OQSECPPID,SE,300,104305541,30,103005541,6,7,3
105798021,20000909,,OQSECPPID,SW,400,104305541,30,103005541,6,7,3
105798023,20000909,,OQSECPPID,NE,100,104305541,30,103005541,6,7,3
105798022,20000909,,OQSECPPID,NW,200,104305541,30,103005541,6,7,3
105798016,20000909,,OQSECPPID,SE,300,104295541,29,103005541,6,7,3
105798018,20000909,,OQSECPPID,NW,200,104295541,29,103005541,6,7,3
105798019,20000909,,OQSECPPID,NE,100,104295541,29,103005541,6,7,3
105798017,20000909,,OQSECPPID,SW,400,104295541,29,103005541,6,7,3
105798015,20000909,,OQSECPPID,NE,100,104285541,28,103005541,6,7,3
105798014,20000909,,OQSECPPID,NW,200,104285541,28,103005541,6,7,3
105798013,20000909,,OQSECPPID,SW,400,104285541,28,103005541,6,7,3
105798012,20000909,,OQSECPPID,SE,300,104285541,28,103005541,6,7,3
105798010,20000909,,OQSECPPID,NW,200,104275541,27,103005541,6,7,3
105798009,20000909,,OQSECPPID,SW,400,104275541,27,103005541,6,7,3
105798008,20000909,,OQSECPPID,SE,300,104275541,27,103005541,6,7,3
105798011,20000909,,OQSECPPID,NE,100,104275541,27,103005541,6,7,3
105817456,20000916,,OQSECPPID,SE,300,104295676,29,103005676,6,8,3
105817458,20000916,,OQSECPPID,NW,200,104295676,29,103005676,6,8,3
105817457,20000916,,OQSECPPID,SW,400,104295676,29,103005676,6,8,3
105817459,20000916,,OQSECPPID,NE,100,104295676,29,103005676,6,8,3
105836872,20050502,,OQSECPPID,SE,300,104235811,23,103005811,6,9,3
105836875,20050502,,OQSECPPID,NE,100,104235811,23,103005811,6,9,3
105836874,20000918,,OQSECPPID,NW,200,104235811,23,103005811,6,9,3
105836873,20000918,,OQSECPPID,SW,400,104235811,23,103005811,6,9,3
105836876,20000918,,OQSECPPID,SE,300,104245811,24,103005811,6,9,3
105836877,20050502,,OQSECPPID,SW,400,104245811,24,103005811,6,9,3
105836879,20000918,,OQSECPPID,NE,100,104245811,24,103005811,6,9,3
105836878,20050502,,OQSECPPID,NW,200,104245811,24,103005811,6,9,3
105817418,20000916,,OQSECPPID,NW,200,104195676,19,103005676,6,8,3
105817417,20000916,,OQSECPPID,SW,400,104195676,19,103005676,6,8,3
105817419,20000916,,OQSECPPID,NE,100,104195676,19,103005676,6,8,3
105817416,20000916,,OQSECPPID,SE,300,104195676,19,103005676,6,8,3
105817422,20000916,,OQSECPPID,NW,200,104205676,20,103005676,6,8,3
105817420,20000916,,OQSECPPID,SE,300,104205676,20,103005676,6,8,3
105817421,20000916,,OQSECPPID,SW,400,104205676,20,103005676,6,8,3
105817423,20000916,,OQSECPPID,NE,100,104205676,20,103005676,6,8,3
105817427,20000916,,OQSECPPID,NE,100,104215676,21,103005676,6,8,3
105817425,20000916,,OQSECPPID,SW,400,104215676,21,103005676,6,8,3
105817426,20000916,,OQSECPPID,NW,200,104215676,21,103005676,6,8,3
105817424,20000916,,OQSECPPID,SE,300,104215676,21,103005676,6,8,3
105797989,20000909,,OQSECPPID,SW,400,104225541,22,103005541,6,7,3
105797990,20000909,,OQSECPPID,NW,200,104225541,22,103005541,6,7,3
105797991,20000909,,OQSECPPID,NE,100,104225541,22,103005541,6,7,3
105797988,20000909,,OQSECPPID,SE,300,104225541,22,103005541,6,7,3
105797976,20000909,,OQSECPPID,SE,300,104195541,19,103005541,6,7,3
105797978,20000909,,OQSECPPID,NW,200,104195541,19,103005541,6,7,3
105797979,20000909,,OQSECPPID,NE,100,104195541,19,103005541,6,7,3
105797977,20000916,,OQSECPPID,SW,400,104195541,19,103005541,6,7,3
105836839,20050502,,OQSECPPID,NE,100,104145811,14,103005811,6,9,3
105836837,20000918,,OQSECPPID,SW,400,104145811,14,103005811,6,9,3
105836838,20000918,,OQSECPPID,NW,200,104145811,14,103005811,6,9,3
105836836,20050502,,OQSECPPID,SE,300,104145811,14,103005811,6,9,3
105836833,20050502,,OQSECPPID,SW,400,104135811,13,103005811,6,9,3
105836835,20000918,,OQSECPPID,NE,100,104135811,13,103005811,6,9,3
105836834,20050502,,OQSECPPID,NW,200,104135811,13,103005811,6,9,3
105836832,20000918,,OQSECPPID,SE,300,104135811,13,103005811,6,9,3
105817412,20000916,,OQSECPPID,SE,300,104185676,18,103005676,6,8,3
105817415,20000916,,OQSECPPID,NE,100,104185676,18,103005676,6,8,3
105817414,20000916,,OQSECPPID,NW,200,104185676,18,103005676,6,8,3
105817413,20000916,,OQSECPPID,SW,400,104185676,18,103005676,6,8,3
105817410,20000916,,OQSECPPID,NW,200,104175676,17,103005676,6,8,3
105817409,20000916,,OQSECPPID,SW,400,104175676,17,103005676,6,8,3
105817411,20000916,,OQSECPPID,NE,100,104175676,17,103005676,6,8,3
105817408,20000916,,OQSECPPID,SE,300,104175676,17,103005676,6,8,3
105817407,20000916,,OQSECPPID,NE,100,104165676,16,103005676,6,8,3
105817406,20000916,,OQSECPPID,NW,200,104165676,16,103005676,6,8,3
105817404,20000916,,OQSECPPID,SE,300,104165676,16,103005676,6,8,3
105817405,20000916,,OQSECPPID,SW,400,104165676,16,103005676,6,8,3
105817402,20000916,,OQSECPPID,NW,200,104155676,15,103005676,6,8,3
105817403,20000916,,OQSECPPID,NE,100,104155676,15,103005676,6,8,3
105817400,20000916,,OQSECPPID,SE,300,104155676,15,103005676,6,8,3
105817401,20000916,,OQSECPPID,SW,400,104155676,15,103005676,6,8,3
105817396,20000916,,OQSECPPID,SE,300,104145676,14,103005676,6,8,3
105817398,20000916,,OQSECPPID,NW,200,104145676,14,103005676,6,8,3
105817399,20000916,,OQSECPPID,NE,100,104145676,14,103005676,6,8,3
105817397,20000916,,OQSECPPID,SW,400,104145676,14,103005676,6,8,3
105836781,20000925,,OQSECPPID,SW,400,104365810,36,103005810,5,9,3
105836782,20000925,,OQSECPPID,NW,200,104365810,36,103005810,5,9,3
105836783,20070208,,OQSECPPID,NE,100,104365810,36,103005810,5,9,3
105836780,20070208,,OQSECPPID,SE,300,104365810,36,103005810,5,9,3
105836739,20130326,,OQSECPPID,NE,100,104255810,25,103005810,5,9,3
105836737,20000925,,OQSECPPID,SW,400,104255810,25,103005810,5,9,3
105836738,20090114,,OQSECPPID,NW,200,104255810,25,103005810,5,9,3
105836736,20000925,,OQSECPPID,SE,300,104255810,25,103005810,5,9,3
105816911,20000916,,OQSECPPID,NE,100,104365672,36,103005672,2,8,3
105816908,20000916,,OQSECPPID,SE,300,104365672,36,103005672,2,8,3
105816910,20000916,,OQSECPPID,NW,200,104365672,36,103005672,2,8,3
105816909,20000916,,OQSECPPID,SW,400,104365672,36,103005672,2,8,3
105797451,20000908,,OQSECPPID,NE,100,104315537,31,103005537,2,7,3
105797449,20000908,,OQSECPPID,SW,400,104315537,31,103005537,2,7,3
105797448,20000908,,OQSECPPID,SE,300,104315537,31,103005537,2,7,3
105797450,20000908,,OQSECPPID,NW,200,104315537,31,103005537,2,7,3
105797453,20000908,,OQSECPPID,SW,400,104325537,32,103005537,2,7,3
105797454,20000908,,OQSECPPID,NW,200,104325537,32,103005537,2,7,3
105797452,20000908,,OQSECPPID,SE,300,104325537,32,103005537,2,7,3
105797455,20000908,,OQSECPPID,NE,100,104325537,32,103005537,2,7,3
105797458,20000908,,OQSECPPID,NW,200,104335537,33,103005537,2,7,3
105797456,20000908,,OQSECPPID,SE,300,104335537,33,103005537,2,7,3
105797457,20000908,,OQSECPPID,SW,400,104335537,33,103005537,2,7,3
105797459,20000908,,OQSECPPID,NE,100,104335537,33,103005537,2,7,3
105797463,20000908,,OQSECPPID,NE,100,104345537,34,103005537,2,7,3
105797461,20000908,,OQSECPPID,SW,400,104345537,34,103005537,2,7,3
105797462,20000908,,OQSECPPID,NW,200,104345537,34,103005537,2,7,3
105797460,20000908,,OQSECPPID,SE,300,104345537,34,103005537,2,7,3
105816864,20000916,,OQSECPPID,SE,300,104255672,25,103005672,2,8,3
105816867,20000916,,OQSECPPID,NE,100,104255672,25,103005672,2,8,3
105816865,20000916,,OQSECPPID,SW,400,104255672,25,103005672,2,8,3
105816866,20000916,,OQSECPPID,NW,200,104255672,25,103005672,2,8,3
105797445,20000908,,OQSECPPID,SW,400,104305537,30,103005537,2,7,3
105797446,20000908,,OQSECPPID,NW,200,104305537,30,103005537,2,7,3
105797444,20000908,,OQSECPPID,SE,300,104305537,30,103005537,2,7,3
105797447,20000908,,OQSECPPID,NE,100,104305537,30,103005537,2,7,3
105797442,20000908,,OQSECPPID,NW,200,104295537,29,103005537,2,7,3
105797441,20000908,,OQSECPPID,SW,400,104295537,29,103005537,2,7,3
105797443,20000908,,OQSECPPID,NE,100,104295537,29,103005537,2,7,3
105797440,20000908,,OQSECPPID,SE,300,104295537,29,103005537,2,7,3
105797437,20000908,,OQSECPPID,SW,400,104285537,28,103005537,2,7,3
105797436,20000908,,OQSECPPID,SE,300,104285537,28,103005537,2,7,3
105797438,20000908,,OQSECPPID,NW,200,104285537,28,103005537,2,7,3
105797439,20000908,,OQSECPPID,NE,100,104285537,28,103005537,2,7,3
105797432,20000908,,OQSECPPID,SE,300,104275537,27,103005537,2,7,3
105797434,20000908,,OQSECPPID,NW,200,104275537,27,103005537,2,7,3
105797435,20000908,,OQSECPPID,NE,100,104275537,27,103005537,2,7,3
105797433,20000908,,OQSECPPID,SW,400,104275537,27,103005537,2,7,3
105816860,20000916,,OQSECPPID,SE,300,104245672,24,103005672,2,8,3
105816862,20000916,,OQSECPPID,NW,200,104245672,24,103005672,2,8,3
105816863,20000916,,OQSECPPID,NE,100,104245672,24,103005672,2,8,3
105816861,20000916,,OQSECPPID,SW,400,104245672,24,103005672,2,8,3
105797400,20000908,,OQSECPPID,SE,300,104195537,19,103005537,2,7,3
105797403,20000908,,OQSECPPID,NE,100,104195537,19,103005537,2,7,3
105797402,20000908,,OQSECPPID,NW,200,104195537,19,103005537,2,7,3
105797401,20000908,,OQSECPPID,SW,400,104195537,19,103005537,2,7,3
105797405,20000908,,OQSECPPID,SW,400,104205537,20,103005537,2,7,3
105797406,20000908,,OQSECPPID,NW,200,104205537,20,103005537,2,7,3
105797404,20000908,,OQSECPPID,SE,300,104205537,20,103005537,2,7,3
105797407,20000908,,OQSECPPID,NE,100,104205537,20,103005537,2,7,3
105797409,20000908,,OQSECPPID,SW,400,104215537,21,103005537,2,7,3
105797410,20000908,,OQSECPPID,NW,200,104215537,21,103005537,2,7,3
105797408,20000908,,OQSECPPID,SE,300,104215537,21,103005537,2,7,3
105797411,20000908,,OQSECPPID,NE,100,104215537,21,103005537,2,7,3
105797412,20000908,,OQSECPPID,SE,300,104225537,22,103005537,2,7,3
105797414,20000908,,OQSECPPID,NW,200,104225537,22,103005537,2,7,3
105797415,20000908,,OQSECPPID,NE,100,104225537,22,103005537,2,7,3
105797413,20000908,,OQSECPPID,SW,400,104225537,22,103005537,2,7,3
105797397,20000908,,OQSECPPID,SW,400,104185537,18,103005537,2,7,3
105797396,20000908,,OQSECPPID,SE,300,104185537,18,103005537,2,7,3
105797398,20000908,,OQSECPPID,NW,200,104185537,18,103005537,2,7,3
105797399,20000908,,OQSECPPID,NE,100,104185537,18,103005537,2,7,3
105797395,20000908,,OQSECPPID,NE,100,104175537,17,103005537,2,7,3
105797393,20000908,,OQSECPPID,SW,400,104175537,17,103005537,2,7,3
105797392,20000908,,OQSECPPID,SE,300,104175537,17,103005537,2,7,3
105797394,20000908,,OQSECPPID,NW,200,104175537,17,103005537,2,7,3
105797391,20000908,,OQSECPPID,NE,100,104165537,16,103005537,2,7,3
105797389,20000908,,OQSECPPID,SW,400,104165537,16,103005537,2,7,3
105797388,20000908,,OQSECPPID,SE,300,104165537,16,103005537,2,7,3
105797390,20000908,,OQSECPPID,NW,200,104165537,16,103005537,2,7,3
105797385,20000908,,OQSECPPID,SW,400,104155537,15,103005537,2,7,3
105797384,20000908,,OQSECPPID,SE,300,104155537,15,103005537,2,7,3
105797386,20000908,,OQSECPPID,NW,200,104155537,15,103005537,2,7,3
105797387,20000908,,OQSECPPID,NE,100,104155537,15,103005537,2,7,3
105816817,20000916,,OQSECPPID,SW,400,104135672,13,103005672,2,8,3
