PPID,EFFDT,EXPDT,FEATURECD,QSECT,CONV,PSECTPPID,PSECT,PTWPPPID,PTWP,PRGE,PMER
105059037,20000701,,OQSECPPID,SW,400,104360409,36,103000409,4,33,1
105059036,20000701,,OQSECPPID,SE,300,104360409,36,103000409,4,33,1
105059038,20000701,,OQSECPPID,NW,200,104360409,36,103000409,4,33,1
105039754,20000629,,OQSECPPID,NW,200,104030276,3,103000276,6,32,1
105039753,20020711,,OQSECPPID,SW,400,104030276,3,103000276,6,32,1
105039755,20000629,,OQSECPPID,NE,100,104030276,3,103000276,6,32,1
105039752,20000629,,OQSECPPID,SE,300,104030276,3,103000276,6,32,1
105039766,20000629,,OQSECPPID,NW,200,104060276,6,103000276,6,32,1
105039767,20000629,,OQSECPPID,NE,100,104060276,6,103000276,6,32,1
105039764,20000629,,OQSECPPID,SE,300,104060276,6,103000276,6,32,1
105039765,20000629,,OQSECPPID,SW,400,104060276,6,103000276,6,32,1
105039763,20000629,,OQSECPPID,NE,100,104050276,5,103000276,6,32,1
105039760,20000629,,OQSECPPID,SE,300,104050276,5,103000276,6,32,1
105039761,20000629,,OQSECPPID,SW,400,104050276,5,103000276,6,32,1
105039762,20000629,,OQSECPPID,NW,200,104050276,5,103000276,6,32,1
105039759,20000629,,OQSECPPID,NE,100,104040276,4,103000276,6,32,1
105039757,20000629,,OQSECPPID,SW,400,104040276,4,103000276,6,32,1
105039756,20000629,,OQSECPPID,SE,300,104040276,4,103000276,6,32,1
105039758,20000629,,OQSECPPID,NW,200,104040276,4,103000276,6,32,1
105039749,20000629,,OQSECPPID,SW,400,104020276,2,103000276,6,32,1
105039750,20000629,,OQSECPPID,NW,200,104020276,2,103000276,6,32,1
105039748,20000629,,OQSECPPID,SE,300,104020276,2,103000276,6,32,1
105039751,20000629,,OQSECPPID,NE,100,104020276,2,103000276,6,32,1
105039771,20000629,,OQSECPPID,NE,100,104070276,7,103000276,6,32,1
105039768,20000629,,OQSECPPID,SE,300,104070276,7,103000276,6,32,1
105039770,20000629,,OQSECPPID,NW,200,104070276,7,103000276,6,32,1
105039769,20000629,,OQSECPPID,SW,400,104070276,7,103000276,6,32,1
105039774,20000629,,OQSECPPID,NW,200,104080276,8,103000276,6,32,1
105039773,20000629,,OQSECPPID,SW,400,104080276,8,103000276,6,32,1
105039775,20000629,,OQSECPPID,NE,100,104080276,8,103000276,6,32,1
105039772,20000629,,OQSECPPID,SE,300,104080276,8,103000276,6,32,1
105039778,20000629,,OQSECPPID,NW,200,104090276,9,103000276,6,32,1
105039779,20000629,,OQSECPPID,NE,100,104090276,9,103000276,6,32,1
105039776,20000629,,OQSECPPID,SE,300,104090276,9,103000276,6,32,1
105039777,20000629,,OQSECPPID,SW,400,104090276,9,103000276,6,32,1
105039780,20000629,,OQSECPPID,SE,300,104100276,10,103000276,6,32,1
105039783,20000629,,OQSECPPID,NE,100,104100276,10,103000276,6,32,1
105039781,20000629,,OQSECPPID,SW,400,104100276,10,103000276,6,32,1
105039782,20000629,,OQSECPPID,NW,200,104100276,10,103000276,6,32,1
105039785,20000629,,OQSECPPID,SW,400,104110276,11,103000276,6,32,1
105039786,20000629,,OQSECPPID,NW,200,104110276,11,103000276,6,32,1
105039784,20000629,,OQSECPPID,SE,300,104110276,11,103000276,6,32,1
105039787,20000629,,OQSECPPID,NE,100,104110276,11,103000276,6,32,1
105039815,20000629,,OQSECPPID,NE,100,104180276,18,103000276,6,32,1
105039813,20000629,,OQSECPPID,SW,400,104180276,18,103000276,6,32,1
105039812,20000629,,OQSECPPID,SE,300,104180276,18,103000276,6,32,1
105039814,20000629,,OQSECPPID,NW,200,104180276,18,103000276,6,32,1
105039809,20000629,,OQSECPPID,SW,400,104170276,17,103000276,6,32,1
105039808,20000629,,OQSECPPID,SE,300,104170276,17,103000276,6,32,1
105039810,20000629,,OQSECPPID,NW,200,104170276,17,103000276,6,32,1
105039811,20000629,,OQSECPPID,NE,100,104170276,17,103000276,6,32,1
105039806,20000629,,OQSECPPID,NW,200,104160276,16,103000276,6,32,1
105039805,20000629,,OQSECPPID,SW,400,104160276,16,103000276,6,32,1
105039804,20000629,,OQSECPPID,SE,300,104160276,16,103000276,6,32,1
105039807,20000629,,OQSECPPID,NE,100,104160276,16,103000276,6,32,1
105039801,20000629,,OQSECPPID,SW,400,104150276,15,103000276,6,32,1
105039802,20000629,,OQSECPPID,NW,200,104150276,15,103000276,6,32,1
105039800,20000629,,OQSECPPID,SE,300,104150276,15,103000276,6,32,1
105039803,20000629,,OQSECPPID,NE,100,104150276,15,103000276,6,32,1
105039819,20000629,,OQSECPPID,NE,100,104190276,19,103000276,6,32,1
105039817,20000629,,OQSECPPID,SW,400,104190276,19,103000276,6,32,1
105039816,20000629,,OQSECPPID,SE,300,104190276,19,103000276,6,32,1
105039818,20000629,,OQSECPPID,NW,200,104190276,19,103000276,6,32,1
105039822,20000629,,OQSECPPID,NW,200,104200276,20,103000276,6,32,1
105039820,20000629,,OQSECPPID,SE,300,104200276,20,103000276,6,32,1
105039823,20000629,,OQSECPPID,NE,100,104200276,20,103000276,6,32,1
105039821,20000629,,OQSECPPID,SW,400,104200276,20,103000276,6,32,1
105039824,20000629,,OQSECPPID,SE,300,104210276,21,103000276,6,32,1
105039826,20000629,,OQSECPPID,NW,200,104210276,21,103000276,6,32,1
105039825,20000629,,OQSECPPID,SW,400,104210276,21,103000276,6,32,1
105039827,20000629,,OQSECPPID,NE,100,104210276,21,103000276,6,32,1
105039830,20000629,,OQSECPPID,NW,200,104220276,22,103000276,6,32,1
105039829,20000629,,OQSECPPID,SW,400,104220276,22,103000276,6,32,1
105039828,20000629,,OQSECPPID,SE,300,104220276,22,103000276,6,32,1
105039831,20000629,,OQSECPPID,NE,100,104220276,22,103000276,6,32,1
105039859,20000629,,OQSECPPID,NE,100,104290276,29,103000276,6,32,1
105039857,20000629,,OQSECPPID,SW,400,104290276,29,103000276,6,32,1
105039856,20000629,,OQSECPPID,SE,300,104290276,29,103000276,6,32,1
105039858,20000629,,OQSECPPID,NW,200,104290276,29,103000276,6,32,1
105039860,20000629,,OQSECPPID,SE,300,104300276,30,103000276,6,32,1
105039862,20000629,,OQSECPPID,NW,200,104300276,30,103000276,6,32,1
105039863,20000629,,OQSECPPID,NE,100,104300276,30,103000276,6,32,1
105039861,20000629,,OQSECPPID,SW,400,104300276,30,103000276,6,32,1
105039851,20000629,,OQSECPPID,NE,100,104270276,27,103000276,6,32,1
105039849,20000629,,OQSECPPID,SW,400,104270276,27,103000276,6,32,1
105039848,20000629,,OQSECPPID,SE,300,104270276,27,103000276,6,32,1
105039850,20000629,,OQSECPPID,NW,200,104270276,27,103000276,6,32,1
105039622,20000629,,OQSECPPID,NW,200,104060275,6,103000275,5,32,1
105039620,20000629,,OQSECPPID,SE,300,104060275,6,103000275,5,32,1
105039623,20000629,,OQSECPPID,NE,100,104060275,6,103000275,5,32,1
105039621,20000629,,OQSECPPID,SW,400,104060275,6,103000275,5,32,1
105039619,20000629,,OQSECPPID,NE,100,104050275,5,103000275,5,32,1
105039617,20000629,,OQSECPPID,SW,400,104050275,5,103000275,5,32,1
105039618,20000629,,OQSECPPID,NW,200,104050275,5,103000275,5,32,1
105039616,20000629,,OQSECPPID,SE,300,104050275,5,103000275,5,32,1
105039627,20000629,,OQSECPPID,NE,100,104070275,7,103000275,5,32,1
105039625,20000629,,OQSECPPID,SW,400,104070275,7,103000275,5,32,1
105039626,20000629,,OQSECPPID,NW,200,104070275,7,103000275,5,32,1
105039624,20000629,,OQSECPPID,SE,300,104070275,7,103000275,5,32,1
105039629,20000629,,OQSECPPID,SW,400,104080275,8,103000275,5,32,1
105039628,20000629,,OQSECPPID,SE,300,104080275,8,103000275,5,32,1
105039630,20000629,,OQSECPPID,NW,200,104080275,8,103000275,5,32,1
105039631,20000629,,OQSECPPID,NE,100,104080275,8,103000275,5,32,1
105039632,20000629,,OQSECPPID,SE,300,104090275,9,103000275,5,32,1
105039634,20000629,,OQSECPPID,NW,200,104090275,9,103000275,5,32,1
105039633,20000629,,OQSECPPID,SW,400,104090275,9,103000275,5,32,1
105039635,20000629,,OQSECPPID,NE,100,104090275,9,103000275,5,32,1
105039665,20000629,,OQSECPPID,SW,400,104170275,17,103000275,5,32,1
105039667,20000629,,OQSECPPID,NE,100,104170275,17,103000275,5,32,1
105039664,20000629,,OQSECPPID,SE,300,104170275,17,103000275,5,32,1
105039666,20000629,,OQSECPPID,NW,200,104170275,17,103000275,5,32,1
105039663,20000629,,OQSECPPID,NE,100,104160275,16,103000275,5,32,1
105039660,20020530,,OQSECPPID,SE,300,104160275,16,103000275,5,32,1
105039661,20000629,,OQSECPPID,SW,400,104160275,16,103000275,5,32,1
105039662,20000629,,OQSECPPID,NW,200,104160275,16,103000275,5,32,1
105039677,20000629,,OQSECPPID,SW,400,104200275,20,103000275,5,32,1
105039676,20000629,,OQSECPPID,SE,300,104200275,20,103000275,5,32,1
105039678,20000629,,OQSECPPID,NW,200,104200275,20,103000275,5,32,1
105039679,20000629,,OQSECPPID,NE,100,104200275,20,103000275,5,32,1
105039682,20000629,,OQSECPPID,NW,200,104210275,21,103000275,5,32,1
105039681,20000629,,OQSECPPID,SW,400,104210275,21,103000275,5,32,1
105039683,20000629,,OQSECPPID,NE,100,104210275,21,103000275,5,32,1
105039680,20000629,,OQSECPPID,SE,300,104210275,21,103000275,5,32,1
105039686,20000629,,OQSECPPID,NW,200,104220275,22,103000275,5,32,1
105039687,20000629,,OQSECPPID,NE,100,104220275,22,103000275,5,32,1
105039685,20000629,,OQSECPPID,SW,400,104220275,22,103000275,5,32,1
105039684,20000629,,OQSECPPID,SE,300,104220275,22,103000275,5,32,1
105039688,20000629,,OQSECPPID,SE,300,104230275,23,103000275,5,32,1
105039689,20000629,,OQSECPPID,SW,400,104230275,23,103000275,5,32,1
105039691,20000629,,OQSECPPID,NE,100,104230275,23,103000275,5,32,1
105039690,20000629,,OQSECPPID,NW,200,104230275,23,103000275,5,32,1
105039712,20000629,,OQSECPPID,SE,300,104290275,29,103000275,5,32,1
105039714,20000629,,OQSECPPID,NW,200,104290275,29,103000275,5,32,1
105039713,20000629,,OQSECPPID,SW,400,104290275,29,103000275,5,32,1
105039715,20000629,,OQSECPPID,NE,100,104290275,29,103000275,5,32,1
105039709,20000629,,OQSECPPID,SW,400,104280275,28,103000275,5,32,1
105039710,20000629,,OQSECPPID,NW,200,104280275,28,103000275,5,32,1
105039708,20000629,,OQSECPPID,SE,300,104280275,28,103000275,5,32,1
105039711,20000629,,OQSECPPID,NE,100,104280275,28,103000275,5,32,1
105039701,20000629,,OQSECPPID,SW,400,104260275,26,103000275,5,32,1
105039702,20000629,,OQSECPPID,NW,200,104260275,26,103000275,5,32,1
105039703,20000629,,OQSECPPID,NE,100,104260275,26,103000275,5,32,1
105039700,20000629,,OQSECPPID,SE,300,104260275,26,103000275,5,32,1
105039722,20000629,,OQSECPPID,NW,200,104310275,31,103000275,5,32,1
105039721,20000629,,OQSECPPID,SW,400,104310275,31,103000275,5,32,1
105039723,20000629,,OQSECPPID,NE,100,104310275,31,103000275,5,32,1
105039720,20000629,,OQSECPPID,SE,300,104310275,31,103000275,5,32,1
105039725,20000629,,OQSECPPID,SW,400,104320275,32,103000275,5,32,1
105039727,20000629,,OQSECPPID,NE,100,104320275,32,103000275,5,32,1
105039724,20000629,,OQSECPPID,SE,300,104320275,32,103000275,5,32,1
105039726,20000629,,OQSECPPID,NW,200,104320275,32,103000275,5,32,1
105039733,20000629,,OQSECPPID,SW,400,104340275,34,103000275,5,32,1
105039734,20020530,,OQSECPPID,NW,200,104340275,34,103000275,5,32,1
105039735,20000629,,OQSECPPID,NE,100,104340275,34,103000275,5,32,1
105039732,20000629,,OQSECPPID,SE,300,104340275,34,103000275,5,32,1
105039737,20000629,,OQSECPPID,SW,400,104350275,35,103000275,5,32,1
105039738,20000629,,OQSECPPID,NW,200,104350275,35,103000275,5,32,1
105039736,20000629,,OQSECPPID,SE,300,104350275,35,103000275,5,32,1
105039739,20000629,,OQSECPPID,NE,100,104350275,35,103000275,5,32,1
105039577,20000629,,OQSECPPID,SW,400,104310274,31,103000274,4,32,1
105039578,20000629,,OQSECPPID,NW,200,104310274,31,103000274,4,32,1
105039576,20000629,,OQSECPPID,SE,300,104310274,31,103000274,4,32,1
105039579,20000629,,OQSECPPID,NE,100,104310274,31,103000274,4,32,1
105039582,20000629,,OQSECPPID,NW,200,104320274,32,103000274,4,32,1
105039581,20000629,,OQSECPPID,SW,400,104320274,32,103000274,4,32,1
105039583,20000629,,OQSECPPID,NE,100,104320274,32,103000274,4,32,1
105039580,20000629,,OQSECPPID,SE,300,104320274,32,103000274,4,32,1
105039500,20000629,,OQSECPPID,SE,300,104120274,12,103000274,4,32,1
105039502,20000629,,OQSECPPID,NW,200,104120274,12,103000274,4,32,1
105039501,20000629,,OQSECPPID,SW,400,104120274,12,103000274,4,32,1
105039503,20000629,,OQSECPPID,NE,100,104120274,12,103000274,4,32,1
105039505,20000629,,OQSECPPID,SW,400,104130274,13,103000274,4,32,1
105039507,20000629,,OQSECPPID,NE,100,104130274,13,103000274,4,32,1
105039506,20000629,,OQSECPPID,NW,200,104130274,13,103000274,4,32,1
105039504,20000629,,OQSECPPID,SE,300,104130274,13,103000274,4,32,1
105039650,20000629,,OQSECPPID,NW,200,104130275,13,103000275,5,32,1
105039651,20000629,,OQSECPPID,NE,100,104130275,13,103000275,5,32,1
105039649,20000629,,OQSECPPID,SW,400,104130275,13,103000275,5,32,1
105039648,20000629,,OQSECPPID,SE,300,104130275,13,103000275,5,32,1
105039695,20000629,,OQSECPPID,NE,100,104240275,24,103000275,5,32,1
105039692,20000629,,OQSECPPID,SE,300,104240275,24,103000275,5,32,1
105039694,20000629,,OQSECPPID,NW,200,104240275,24,103000275,5,32,1
105039693,20000629,,OQSECPPID,SW,400,104240275,24,103000275,5,32,1
105039698,20000629,,OQSECPPID,NW,200,104250275,25,103000275,5,32,1
105039699,20000629,,OQSECPPID,NE,100,104250275,25,103000275,5,32,1
105039697,20000629,,OQSECPPID,SW,400,104250275,25,103000275,5,32,1
105039696,20000629,,OQSECPPID,SE,300,104250275,25,103000275,5,32,1
105039456,20000629,,OQSECPPID,SE,300,104010274,1,103000274,4,32,1
105039459,20000629,,OQSECPPID,NE,100,104010274,1,103000274,4,32,1
105039458,20000629,,OQSECPPID,NW,200,104010274,1,103000274,4,32,1
105039457,20000629,,OQSECPPID,SW,400,104010274,1,103000274,4,32,1
105039550,20000629,,OQSECPPID,NW,200,104240274,24,103000274,4,32,1
105039551,20000629,,OQSECPPID,NE,100,104240274,24,103000274,4,32,1
105039548,20000629,,OQSECPPID,SE,300,104240274,24,103000274,4,32,1
105039549,20000629,,OQSECPPID,SW,400,104240274,24,103000274,4,32,1
105039744,20000629,,OQSECPPID,SE,300,104010276,1,103000276,6,32,1
105039746,20000629,,OQSECPPID,NW,200,104010276,1,103000276,6,32,1
105039745,20000629,,OQSECPPID,SW,400,104010276,1,103000276,6,32,1
105039747,20000629,,OQSECPPID,NE,100,104010276,1,103000276,6,32,1
105039791,20000629,,OQSECPPID,NE,100,104120276,12,103000276,6,32,1
105039789,20000629,,OQSECPPID,SW,400,104120276,12,103000276,6,32,1
105039788,20000629,,OQSECPPID,SE,300,104120276,12,103000276,6,32,1
105039790,20000629,,OQSECPPID,NW,200,104120276,12,103000276,6,32,1
105039740,20000629,,OQSECPPID,SE,300,104360275,36,103000275,5,32,1
105039742,20000629,,OQSECPPID,NW,200,104360275,36,103000275,5,32,1
105039743,20000629,,OQSECPPID,NE,100,104360275,36,103000275,5,32,1
105039741,20000629,,OQSECPPID,SW,400,104360275,36,103000275,5,32,1
105078481,20000713,,OQSECPPID,SW,400,104010545,1,103000545,5,34,1
105078482,20000713,,OQSECPPID,NW,200,104010545,1,103000545,5,34,1
105078480,20000713,,OQSECPPID,SE,300,104010545,1,103000545,5,34,1
105078483,20000713,,OQSECPPID,NE,100,104010545,1,103000545,5,34,1
105078526,20000713,,OQSECPPID,NW,200,104120545,12,103000545,5,34,1
105078527,20000713,,OQSECPPID,NE,100,104120545,12,103000545,5,34,1
105078524,20000713,,OQSECPPID,SE,300,104120545,12,103000545,5,34,1
105078525,20000713,,OQSECPPID,SW,400,104120545,12,103000545,5,34,1
105078575,20000713,,OQSECPPID,NE,100,104240545,24,103000545,5,34,1
105078572,20000713,,OQSECPPID,SE,300,104240545,24,103000545,5,34,1
105078574,20000713,,OQSECPPID,NW,200,104240545,24,103000545,5,34,1
105078573,20000713,,OQSECPPID,SW,400,104240545,24,103000545,5,34,1
105078578,20000713,,OQSECPPID,NW,200,104250545,25,103000545,5,34,1
105078577,20000713,,OQSECPPID,SW,400,104250545,25,103000545,5,34,1
105078579,20000713,,OQSECPPID,NE,100,104250545,25,103000545,5,34,1
105078576,20000713,,OQSECPPID,SE,300,104250545,25,103000545,5,34,1
105078620,20020731,,OQSECPPID,SE,300,104360545,36,103000545,5,34,1
105078623,20000713,,OQSECPPID,NE,100,104360545,36,103000545,5,34,1
105078621,20000713,,OQSECPPID,SW,400,104360545,36,103000545,5,34,1
105078622,20020417,,OQSECPPID,NW,200,104360545,36,103000545,5,34,1
105078386,20000713,,OQSECPPID,NW,200,104130544,13,103000544,4,34,1
105078384,20000713,,OQSECPPID,SE,300,104130544,13,103000544,4,34,1
105078385,20000713,,OQSECPPID,SW,400,104130544,13,103000544,4,34,1
105078387,20000713,,OQSECPPID,NE,100,104130544,13,103000544,4,34,1
105078430,20000713,,OQSECPPID,NW,200,104240544,24,103000544,4,34,1
105078429,20000713,,OQSECPPID,SW,400,104240544,24,103000544,4,34,1
105078428,20000713,,OQSECPPID,SE,300,104240544,24,103000544,4,34,1
105078431,20000713,,OQSECPPID,NE,100,104240544,24,103000544,4,34,1
105078476,20000713,,OQSECPPID,SE,300,104360544,36,103000544,4,34,1
105078478,20000713,,OQSECPPID,NW,200,104360544,36,103000544,4,34,1
105078477,20000713,,OQSECPPID,SW,400,104360544,36,103000544,4,34,1
105078479,20000713,,OQSECPPID,NE,100,104360544,36,103000544,4,34,1
105059115,20000701,,OQSECPPID,NE,100,104190410,19,103000410,5,33,1
105059114,20000701,,OQSECPPID,NW,200,104190410,19,103000410,5,33,1
105059112,20000701,,OQSECPPID,SE,300,104190410,19,103000410,5,33,1
105059113,20000701,,OQSECPPID,SW,400,104190410,19,103000410,5,33,1
105059157,20000701,,OQSECPPID,SW,400,104300410,30,103000410,5,33,1
105059159,20000701,,OQSECPPID,NE,100,104300410,30,103000410,5,33,1
105059156,20000701,,OQSECPPID,SE,300,104300410,30,103000410,5,33,1
105059158,20000701,,OQSECPPID,NW,200,104300410,30,103000410,5,33,1
105058912,20000701,,OQSECPPID,SE,300,104050409,5,103000409,4,33,1
105058913,20000701,,OQSECPPID,SW,400,104050409,5,103000409,4,33,1
105058914,20000701,,OQSECPPID,NW,200,104050409,5,103000409,4,33,1
105058915,20000701,,OQSECPPID,NE,100,104050409,5,103000409,4,33,1
105058909,20000701,,OQSECPPID,SW,400,104040409,4,103000409,4,33,1
105058910,20000701,,OQSECPPID,NW,200,104040409,4,103000409,4,33,1
105058908,20000701,,OQSECPPID,SE,300,104040409,4,103000409,4,33,1
105058911,20000701,,OQSECPPID,NE,100,104040409,4,103000409,4,33,1
105058904,20000701,,OQSECPPID,SE,300,104030409,3,103000409,4,33,1
105058907,20000701,,OQSECPPID,NE,100,104030409,3,103000409,4,33,1
105058905,20000701,,OQSECPPID,SW,400,104030409,3,103000409,4,33,1
105058906,20000701,,OQSECPPID,NW,200,104030409,3,103000409,4,33,1
105058903,20000701,,OQSECPPID,NE,100,104020409,2,103000409,4,33,1
105058900,20000701,,OQSECPPID,SE,300,104020409,2,103000409,4,33,1
105058901,20000701,,OQSECPPID,SW,400,104020409,2,103000409,4,33,1
105058902,20000701,,OQSECPPID,NW,200,104020409,2,103000409,4,33,1
105058930,20000701,,OQSECPPID,NW,200,104090409,9,103000409,4,33,1
105058929,20000701,,OQSECPPID,SW,400,104090409,9,103000409,4,33,1
105058931,20000701,,OQSECPPID,NE,100,104090409,9,103000409,4,33,1
105058928,20000701,,OQSECPPID,SE,300,104090409,9,103000409,4,33,1
105058927,20000701,,OQSECPPID,NE,100,104080409,8,103000409,4,33,1
105058924,20000701,,OQSECPPID,SE,300,104080409,8,103000409,4,33,1
105058925,20000701,,OQSECPPID,SW,400,104080409,8,103000409,4,33,1
105058926,20000701,,OQSECPPID,NW,200,104080409,8,103000409,4,33,1
105058934,20000701,,OQSECPPID,NW,200,104100409,10,103000409,4,33,1
105058932,20000701,,OQSECPPID,SE,300,104100409,10,103000409,4,33,1
105058935,20000701,,OQSECPPID,NE,100,104100409,10,103000409,4,33,1
105058933,20000701,,OQSECPPID,SW,400,104100409,10,103000409,4,33,1
105058939,20000701,,OQSECPPID,NE,100,104110409,11,103000409,4,33,1
105058936,20000701,,OQSECPPID,SE,300,104110409,11,103000409,4,33,1
105058937,20000701,,OQSECPPID,SW,400,104110409,11,103000409,4,33,1
105058938,20000701,,OQSECPPID,NW,200,104110409,11,103000409,4,33,1
105058965,20000701,,OQSECPPID,SW,400,104180409,18,103000409,4,33,1
105058966,20000701,,OQSECPPID,NW,200,104180409,18,103000409,4,33,1
105058967,20000701,,OQSECPPID,NE,100,104180409,18,103000409,4,33,1
105058964,20000701,,OQSECPPID,SE,300,104180409,18,103000409,4,33,1
105058960,20000701,,OQSECPPID,SE,300,104170409,17,103000409,4,33,1
105058963,20000701,,OQSECPPID,NE,100,104170409,17,103000409,4,33,1
105058962,20000701,,OQSECPPID,NW,200,104170409,17,103000409,4,33,1
105058961,20000701,,OQSECPPID,SW,400,104170409,17,103000409,4,33,1
105058957,20000701,,OQSECPPID,SW,400,104160409,16,103000409,4,33,1
105058958,20000701,,OQSECPPID,NW,200,104160409,16,103000409,4,33,1
105058959,20000701,,OQSECPPID,NE,100,104160409,16,103000409,4,33,1
105058956,20000701,,OQSECPPID,SE,300,104160409,16,103000409,4,33,1
105058953,20000701,,OQSECPPID,SW,400,104150409,15,103000409,4,33,1
105058955,20000701,,OQSECPPID,NE,100,104150409,15,103000409,4,33,1
105058952,20000701,,OQSECPPID,SE,300,104150409,15,103000409,4,33,1
105058954,20000701,,OQSECPPID,NW,200,104150409,15,103000409,4,33,1
105058951,20000701,,OQSECPPID,NE,100,104140409,14,103000409,4,33,1
105058948,20000701,,OQSECPPID,SE,300,104140409,14,103000409,4,33,1
105058950,20000701,,OQSECPPID,NW,200,104140409,14,103000409,4,33,1
105058949,20000701,,OQSECPPID,SW,400,104140409,14,103000409,4,33,1
105058973,20000701,,OQSECPPID,SW,400,104200409,20,103000409,4,33,1
105058974,20000701,,OQSECPPID,NW,200,104200409,20,103000409,4,33,1
105058972,20000701,,OQSECPPID,SE,300,104200409,20,103000409,4,33,1
105058975,20000701,,OQSECPPID,NE,100,104200409,20,103000409,4,33,1
105058968,20000701,,OQSECPPID,SE,300,104190409,19,103000409,4,33,1
105058970,20000701,,OQSECPPID,NW,200,104190409,19,103000409,4,33,1
105058971,20000701,,OQSECPPID,NE,100,104190409,19,103000409,4,33,1
105058969,20000701,,OQSECPPID,SW,400,104190409,19,103000409,4,33,1
105058977,20000701,,OQSECPPID,SW,400,104210409,21,103000409,4,33,1
105058978,20000701,,OQSECPPID,NW,200,104210409,21,103000409,4,33,1
105058979,20000701,,OQSECPPID,NE,100,104210409,21,103000409,4,33,1
105058976,20000701,,OQSECPPID,SE,300,104210409,21,103000409,4,33,1
105058980,20000701,,OQSECPPID,SE,300,104220409,22,103000409,4,33,1
105058981,20000701,,OQSECPPID,SW,400,104220409,22,103000409,4,33,1
105058983,20000701,,OQSECPPID,NE,100,104220409,22,103000409,4,33,1
105058982,20000701,,OQSECPPID,NW,200,104220409,22,103000409,4,33,1
105058986,20000701,,OQSECPPID,NW,200,104230409,23,103000409,4,33,1
105058985,20000701,,OQSECPPID,SW,400,104230409,23,103000409,4,33,1
105058987,20000701,,OQSECPPID,NE,100,104230409,23,103000409,4,33,1
105058984,20000701,,OQSECPPID,SE,300,104230409,23,103000409,4,33,1
105059013,20000701,,OQSECPPID,SW,400,104300409,30,103000409,4,33,1
105059015,20000701,,OQSECPPID,NE,100,104300409,30,103000409,4,33,1
